smiles,NCI1,group
CC12CCC(C(C1CCC(=C)C2C/C=C\3/C(COC3=O)O)(C)CO)O,0,training
COC1=C(C=C(C=C1)C23C(C(CC4=CC(=C(C=C42)OC)OC)CO3)CO)OC,0,training
C1=CC=C(C=C1)C(CCCO)(C2=CC=CC=C2)O,0,training
C1=CC=C2C(=C1)C(=NC3=C4C=CC=CC4=C(C23C5=NC=CN=C5)C6=NC=CN=C6)N,0,training
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)NCC(=O)O)NC(=O)OC(C)(C)C,0,training
C1=CC=C(C(=C1)CN2C(=O)C=C3C=CC=CC3=N2)Cl,0,training
COC1=C(C=C(C=C1)Cl)NC(=O)C2=CC=C(C=C2)NC3=C(C(=O)N(C3=O)CC4=CC=CC=C4)Cl,0,test
C1COCCN1C2=CC3=C(C=C2)N=C(N3)C4=CC=C(C=C4)OCCCCN5C(=O)C6=CC=CC7=C6C(=CC=C7)C5=O,0,test
COC(=O)/C(=C(\NC1=CC=CC=C1)/N2CCCC2)/C#N,0,valid
COC1=CC(=CC(=C1)OCC2=NC3=C(C=CC(=C3)C(F)(F)F)N=C2C4=CC=CC=C4)OC,0,training
C1=CC(=CC=C1NC2=C(C=C(C=C2[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])Cl,0,training
COC(=O)[C@H]1[C@H]2CC([C@@H]([C@@]1(C(C(=C2C(=O)OC)O)C(=O)OC)O)C(=O)OC)C3=CC=C(C=C3)OC(=O)/C(=C/C4=CC=C(C=C4)Cl)/C5=CC=C(C=C5)Cl,0,training
C1CC(=O)C2=C([C@H]1C3=C4C(=O)[C@H]5[C@H](O5)C(=O)C4=C(C=C3)O)C=CC=C2O,0,training
C1=CC(=C2C(=CC=C(C2=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O,0,training
C1=CC=C(C=C1)NC(=O)C(=O)CC(=O)C2=CC(=CC=C2)[N+](=O)[O-],0,training
CCCCCCCCCCCCCCCCCC1=NC=CN1CCOCCO,0,valid
CN1C2=C(C3=C(C1=O)C=C(C=C3)[N+](=O)[O-])C(=O)C4=CC=CC=C42,0,training
COC1=CC=C(C=C1)/C(=C(\C=O)/C2=CC=C(C=C2)Cl)/Cl,0,training
CC(=C)C(=O)O[C@H]1C[C@]23[C@H](O2)CC/C(=C/[C@@H]4[C@@H]1C(=C)C(=O)O4)/COC3O,0,training
COC1=CC=C(C=C1)C2=NC(=NC(=C2)C3=CC=CC=C3)N4CCN(CC4)CCNC5=C6C=CC(=CC6=NC=C5)Cl,0,training
COC1C(OC(C(C1O)O)N2C3=CC=CC=C3C4=C5C(=C6C7=CC=CC=C7NC6=C42)C(=O)NC5=O)CO,1,training
C1=CC=C2C(=C1)C(=C(N2)O)/C=C\3/C=C4C5=CC=CC=C5N=C4C(=N3)C6=CC=C(C=C6)C(F)(F)F,0,training
C1=CC=C2C(=C1)C(=CN2)C3=NC4=CC=CC=C4NC3=O,0,training
C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NCCCCCCCCNC(=O)C4=CC(=NC5=CC=CC=C54)C6=CC=CC=C6,0,training
CC1=CC(=CC=C1)OC2=C(C=C(C=C2)NC3=NC=NC4=C3C=C(C=C4)NC(=O)CN5CCN(CC5)C)Cl,0,training
COC(=O)CCC1=[N+](C2=CC=CC=C2N1CC3=CC4=CC=CC=C4C=C3)CC5=CC6=CC=CC=C6C=C5,0,training
COC(=O)C1=C(C2C=CC1C3C2C(=C3Cl)Cl)C(=O)OC,0,test
C1=CC2=C(C3=NC=CC4=C5C=C(C=CC5=NC(=C43)C2=O)Br)N=C1,1,training
CN1CCN(CC1)CC2=CC=C(C=C2)NC(=O)C3=C(C=NN3)NC4=NC=NC5=C4CCC5,0,training
C1=CC(=C(C=C1Cl)/C=N\NC(=O)C2=CC=NC=C2)O,0,valid
CC(C)(C)C1=CC=C(C=C1)N2C3=CC=CC=C3C=C4C2=NC(=O)N(C4=O)C5=CC=CC=C5C(F)(F)F,0,training
CC1=CC=C(C=C1)N2C(=NN=N2)C3=CN=C(N=C3C4=CC(=CC=C4)C(F)(F)F)N5CCOCC5,0,training
CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)O)C)O)(C)O)C)C)O)C,0,training
COC1=CC(=C(C=C1N)[N+](=O)[O-])[N+](=O)[O-],0,training
C1=CC=C(C=C1)CN2C(C(N(C2=O)CC3=CC=CC=C3)NC(=O)N)C(=O)O,0,training
CCCOC1=C2CC3=CC(=CC(=C3OCCC)CC4=C(C(=CC(=C4)COC5C(C(C(C(O5)CO)O)O)O)CC6=C(C(=CC(=C6)COC7C(C(C(C(O7)CO)O)O)O)CC1=CC(=C2)COC8C(C(C(C(O8)CO)O)O)O)OCCC)OCCC)COC9C(C(C(C(O9)CO)O)O)O,0,training
C1=CC=C(C=C1)C2=NC3C4=CC=CC=C4C2O3,0,training
CC1=CC(=CC(=C1)NC2=NC(=C(C=C2)[N+](=O)[O-])NCCN3CCOCC3)C,1,test
C1C(O1)CN2C(=O)N(N(C2=O)CC3CO3)CC4CO4,0,training
C1=CC2C3C(C1C4C2C(=O)NC4=O)C5C3C(=O)NC5=O,0,training
C1=CC=C(C(=C1)C(=O)N)NC(=O)/C(=N/NC(=O)N)/CC2=CC(=O)OC3=C2C=CC(=C3)O,0,valid
CC1=CC=CC=C1NC(=O)C2=C(NC(=C(C2C3=CC=C(C=C3)Cl)C(=O)NC4=CC=CC=C4C)C)C,0,training
CC(C)(C)OC(=O)CN1CCNCCN(CC1)CC(=O)OC(C)(C)C,0,training
CN(C)CCNC1=NC=NC2=C1NC(=N2)C3=CC4=CC=CC=C4C=C3.Cl,0,training
C1=C2C(=CC3=C1NC(=O)C(=O)N3)NC(=O)C(=O)N2,0,training
CN(C)CC/C(=N\NC1=CC=CC=C1)/C=C/C2=CC=CC=C2.Cl,0,training
COC1=C(C=C(C=C1)C2C=C(OC3=C2C(=O)OC4=CC=CC=C43)C5=CC6=C(C=C5)OCO6)OC,0,training
CCN(CC)C1=CC2=C(C=C1)C=C(O2)C(=O)NC3=CC4=C(C=C3)NC(=C4)C(=O)N5CC(C6=C7C(=CNC7=C(C=C65)OC(=O)NC8=CC=CC=C8)C)CCl,1,valid
CCCCCCCCC/C(=N\NC(=O)C1=CC=NC=C1)/C2=C(C(=C(C=C2)O)O)O,1,training
CC(=O)OC\1COC(=O)/C1=C/CC2C(=C)CCC3C2(CCC4C3(COC(O4)(C)C)C)C,0,training
CC1=C[C@@H]2[C@](C[C@@H]1OC(=O)CC(C)C)([C@]3([C@@H]([C@H]([C@H]([C@]34CO4)O2)O)O)C)COC(=O)C,1,training
CC1=C(C=C(C=C1)NC(=O)/C(=N\NC)/CC2=C(C(=O)C=CO2)O)C,0,training
C1=C2C=C(C=NC2=C(C=C1Cl)N)Cl,0,training
COC1=C(C=C(C=C1)CCNC(=O)C2=CC=C(C=C2)NC3=C(C(=O)N(C3=O)CC4=CC=CC=C4)Cl)OC,0,test
C1=CC=C(C=C1)C(C2=CC=CC=C2)C3=CN=CC=C3,0,test
CN1C2=C(C=N1)N=C(N=C2N(C)C3=CC=C(C=C3)OC)Cl,1,training
CCOC1C2=C(C=C3C=CC4=C(C3=C2C5=CC6=C(C=C5)OCO6)OCO4)C(=O)O1,0,training
CC1(C2C(=O)NC(=O)C1C(=O)NC2=O)C3=CC=C(C=C3)Cl,0,training
CC1=NC2=CC=CC=C2C(=O)N1NC(=O)C3=CC=C(C=C3)N,0,training
C1=CC(=CC=C1NC2=NC3=NON=C3N=C2NC4=CC=C(C=C4)I)I,1,training
COC(=O)CCC1=CC2=C(CC3(C2)CC4=CC=CC=C4C3)C=C1,0,training
C1CC2CC[C@H]([N+]2([C@@H]1C3=CC=CC=C3)CC4=CC=CC=C4)C5=CC=CC=C5.[Cl-],0,training
C1=CC=C(C=C1)C(=O)N(C2=C(C(=O)C3=CC=CC=C3C2=O)Cl)C(=O)C4=CC=CC=C4,0,valid
C(/C=C/CBr)N1C(=O)NC(=O)C(=N1)Br,0,training
C[C@H](CCCC(C)C)[C@H]1CCC2C1CCC3C2CC=C4C3CC[C@@H](C4)OC5=C6C=CC=CC6=NC7=CC=CC=C75,0,training
C1C/C=C/[C@@H]2C[C@@H](C[C@H]2[C@@H](/C=C/C(=O)O[C@H](C1)CCC3=CC=CC4=CC=CC=C43)O)O,1,training
CCCCCCCC/C=C/CC(=O)OC1C2C(=C)C(C3(C4C2(CO3)C(CC5C4(C(C(=O)C=C5C)O)C)OC1=O)O)O,1,training
CCN(CC)CC(C)C(=O)/C=C/C1=CC=C(C=C1)C.Br,0,training
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=C(C=C34)C=C)O,0,test
CC1=C2C=C(C=C(C2=CC=C1)C(=O)O[C@H](C(=O)NCCNC(=O)[C@H]([C@@]3(CO3)C)OC(=O)C4=CC(=CC5=C(C=CC=C45)C)OC)[C@@]6(CO6)C)OC,1,training
COC1=CC(=C(C=C1)OC)CNC2=CC=C(C=C2)C(=O)O,0,training
CC1=CC2=C(CC(C2=O)(CC3=CC=CC=C3C)C(=O)OC)C=C1,0,training
CC(=O)OC(C)(C)N=NC1=CC=C(C=C1)Br,0,training
C/C(=N\NC(=O)C1=CC=CC=C1O)/C2=NC(=CC=C2)/C(=N/NC(=O)C3=CC=CC=C3O)/C,1,training
COC12O/C(=C(/C(=O)CCCCCCCCC3(O/C(=C(/C(=O)CCCCCCCC1)\C(=O)OCC4=NC=NC=C4)/C=C3)OC)\C(=O)OCC5=NC=NC=C5)/C=C2,1,training
CCOC(=O)NN(C(=C(C1=CCCCC1)N2CCOCC2)N(C(=O)OCC)NC(=O)OCC)C(=O)OCC,0,valid
CC1=NNC(=O)N1/N=C\C2=CC=CC=C2,0,training
CCOC(=O)CCC(C(=O)OCC)NC(=O)CC1=CC=C(C=C1)NC2=NC3=CC=CC=C3N=C2C4=CC=CC=C4,0,valid
CN1C/C(=C\C2=CC=C(C=C2)Cl)/C(=O)/C(=C/C3=CC=C(C=C3)Cl)/C1.Cl,0,training
CC(=O)OC1=CC=C(C=C1)CCC2=CC(=C(C(=C2)OC)OC)OC,0,training
CC1=CC(=C(C(=C1)C)C2[C@H]3[C@H](C(=O)N(C3=O)C4=CC=C(C=C4)CC5=CC=C(C=C5)N6C(=O)[C@H]7[C@@H](C6=O)ON(C7C8=C(C=C(C=C8C)C)C)C9=CC=CC=C9)ON2C1=CC=CC=C1)C,0,training
C1=CC=C(C=C1)C2=C(C(=NN2C(=O)CC(=O)NC3=CC=C(C=C3)Cl)C4=CC=CC=C4)N=NC5=CC=C(C=C5)[N+](=O)[O-],0,valid
C=CC(=O)N1C/C(=C\C2=CC=C(C=C2)[N+](=O)[O-])/C(=O)/C(=C/C3=CC=C(C=C3)[N+](=O)[O-])/C1,1,training
COC1=C(C=C2C(=C1)C(=O)N3CCC[C@H]3CN2)OCCCCCOC4=C(C=C5C(=C4)N=C[C@@H]6CCCN6C5=O)OC,0,training
CC(C)C1C(N(C(CC(=O)N1)C2=CC=CC=C2)N=O)C3=CC=CC=C3,0,training
CCC[N+]1=CC2=CC(=C(C=C2C3=C1C4=CC5=C(C=C4C3)OCO5)OC)OC.[Cl-],0,training
CC(C(=O)NC(CCC(=O)NCCCCCNC1=C2C(=C(C=C1)[N+](=O)[O-])NC3=CC=CC=C3C2=O)C(=O)N)NC(=O)COC4C(C(OC(C4NC(=O)C)(C)OCC5=CC=CC=C5)CO)O,0,valid
CC1=C(C(=O)N(N1)C2=NC(=C(C(=O)N2)C3=CC=CC=C3)O)CCO,0,training
CC(C)(C)C1=CC2=C(C(=C1)CC3=CC(=CC(=C3O)CC4=CC(=CC(=C4O)CC5=C(C(=CC(=C5)C(CC6=CC7=CC=CC=C7C=C6)(CC8=CC9=CC=CC=C9C=C8)C#N)C2)O)C(C)(C)C)C(CC1=CC2=CC=CC=C2C=C1)(CC1=CC2=CC=CC=C2C=C1)C#N)O,0,training
CC1=CC=C(C=C1)/C=C(/C2=NC3=CC=CC=C3N2)\NC(=O)C4=CC=CC=C4,0,test
CC1=C(C(=C2N(C3=C(N2C1=O)C=CC=N3)C)C#N)N,0,training
CC(=O)OC1CCC2OC1OO2,0,test
COC(C1=CC=CC(=C1)C(C(F)(F)F)(C(F)(F)F)O)(C(F)(F)F)C(F)(F)F,0,training
C1=NC2=C(N1CC(CO)O)C(=O)NC(=N2)N,0,training
CCN(CC)CCOC1=C(C=C2C(=C1)C(=C(O2)C)C(=O)OC)C(=O)C,0,training
C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)N/N=C/C3=CC=CC=C3O)O,0,training
CN(C)CCC(=NO)CCN(C)C.Cl,0,training
COC1=CC(=C(C(=C1)OC)C2=NOC(=C2C(=O)OC)C(=O)OC)OC,0,training
C1=CC=C(C=C1)[I+]C2=CC(=C(C=C2)O)O.Br,0,training
CCOC(=O)/C=C(\C)/C1=CC=C(C=C1)OC,0,training
C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)O)NC4=CC=C(C=C4)CCO,0,test
CC(=O)OCCCCN1C=NC2=C1N=C(N=C2Cl)NC3=CC=CC=C3,0,training
COC1=C(C=C2C(=C1)C=CC3=C2N=CC4=CC(=C(C=C34)OC)OCC5=CC=CC=C5)OC,0,training
CCOC1=C(C=C2C(=C1)[N+](=C(C(=[N+]2[O-])C)NC3=CC4=C(C=C3)N(N=N4)C(CCC(=O)OCC)C(=O)OCC)[O-])F,0,training
CC(C)NC(=O)OCC1=C2CCCN2C(=C1COC(=O)NC(C)C)C3=CC=C(C=C3)Cl,0,training
COC1=CC=C(C=C1)CN2C=C3C(=C2C4=CC=CC=C4)CCC5=C3ON=C5,1,training
C1=CC(=CC=C1C2=NC3=CC(=C(C=C3N=C2C#N)F)F)Cl,0,training
CC(=O)NC1=NC(=CC(=N1)Cl)NCC2(CCC2)CO,0,valid
C1=CC(=CC=C1/C=C(\C#N)/C(=O)N)N(CCBr)CCBr,1,training
C1CC1NC2=NC=CC(=N2)C3=C4C=CC(=CN4N=C3C5=CC=C(C=C5)F)C#N,0,training
C[C@@H]1C=C[C@@]2([C@H](C3[C@@H]([C@H]([C@@H]([C@H](O3)CC(=C)C[C@@H](/C=C/C=C)O)O)OC(=O)C[C@H]4C[C@@H](C[C@]5(O4)C[C@@](C[C@@H](O5)CC(=C)[C@H]([C@@H]([C@@H](C(=O)C[C@@H]6C[C@@H](CC7(O6)C[C@H](C[C@@H](O7)/C=C\CCC[C@H]1O2)O)OC)C)OC(=O)C)C)(C)O)OC(=O)C)C)O)O,1,valid
C1OC2=C(O1)C=C3C(=C2)C4=C(C3=O)C5=C(C=C(C=C5)F)C(=O)N4CCCNCCO,1,training
CC1=NC(=C(C(=O)N1)N2CCN(CC2)C#N)N,0,training
CC(=O)NC1=CC=CC=C1C=C2C3=CC=CC=C3C4=CC=CC=C42,0,training
CN1C2=C(C(=O)N(C1=O)CCCO)N(C(=N2)OC3=CC(=CC=C3)OC(F)(F)F)CC4=CC=C(C=C4)Cl,0,training
CC1=[N+](C=CC(=C1O)O)C2C(C(C(O2)CO)O)O.[Cl-],0,valid
CC1(CCCN(C1=O)CC2=CC=CC=C2)CC=C,0,training
CCOC(=O)CC[C@H](C(=O)OCC)NC(=O)C1=CC=C(C=C1)N[C@H]2[C@H]3COC(=O)C3C(C4=CC5=C(C=C24)OCO5)C6=CC(=C(C(=C6)OC)O)OC,1,training
COC1=CC\2=C(C=C1)NC(=O)/C2=C/C3=C(NC4=CC=CC=C43)Cl,0,training
COC1=CC2=C(C3=C(C2=O)C4=C(C=C(C=C4)F)C(=O)N3CCCN5C=CN=C5)N=C1,1,valid
CC1(OCC(O1)C2[C@](C(=O)C(=O)O2)(CC=C)OCC=C)C,0,training
CC1=C(C(=C(C(=O)C1=O)[C@H](C)CCC=C(C)C)O)N[C@H](C)C2=CC=CC=C2,0,training
C1CC2=C(CCC1O)C3=C(C4=CC=CC=C4N3CCCN)C5=C2C(=O)NC5=O.C(=O)(C(F)(F)F)O,0,training
CC(C1=CC=C(C=C1)OC)NC2=CC(=C(C(=C2)OC)OC)OC,0,training
CN(C)CCNC(=O)C1=CC=C(C=C1)/C=N/NC2=C3C=NN(C3=NC=N2)C4=CC(=CC=C4)OC,0,valid
COC1=CC2=C3C=C(C(=CC3=CC(=C2C=C1)C(=O)O)OC)OC,0,training
C1=C(C(=O)NC(=O)N1)C=C(C#N)C#N,0,training
C[C@@H](C[C@@H]1[C@H](OC(O1)(C)C)C(C)(C)O)[C@H]2CC=C3[C@]2(CC[C@H]4[C@]3([C@@H](C[C@@H]5[C@@]4(CC[C@H](C5(C)C)O)C)O)C)C,0,training
C1=CC=C(C=C1)C(=O)NC2=NC3=C(C(=O)N2)N(C=N3)CCOC(=O)C4=CC=CC=C4,0,training
CC1C(C(C(C(O1)O[C@H]2C[C@]([C@@H](C3=CC4=C(C(=C23)O)C(=O)C5=C(C=C6C(=C5C4=O)O[C@@H]7[C@H]([C@@H]([C@H]([C@]6(O7)C)O)N(C)C)O)O)C(=O)OC)(C)O)OC)(C)OC)OC,1,valid
CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)CO)O)N)O,1,training
CCOC1=CC2=C(C=C1)C3=C(C2=O)C4=C(C=C(C=C4)[N+](=O)[O-])C(=O)N3CCCN=[N+]=[N-],0,training
CN(C)CCNC(=O)C1=C2C(=CC=C1)N=C3C=CC4=CC=CC=C4C3=N2.Cl,1,valid
COC(=O)C1=C(C=CC2=C1C3=C(N2CC4=CC=CC=C4)C(=O)C5=CC=CC=C5C3=O)O,0,training
CC1=NC2=C(C=C1)C(=O)C=C(N2)C3=CC=CC=C3,0,training
COC1=CC(=CC(=C1OC)OC)C2[C@@H]3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)NCC(CO)O,1,training
C[C@@H]1/C=C/C(=C/[C@H]2C=C[C@@H](C[C@]2(/C=C/C(=C\C=C\C(=O)O[C@H]1[C@H](C)[C@@H]([C@@H](C)NC(=O)C)O)/C)C)NC)/C,1,training
CC1(C(=O)N=C(N1C(=O)OCC2=CC=CC=C2)N)C,0,training
CCOC(=O)NNC(=O)NCC1=CC=CC=C1CNC(=O)NNC(=O)OCC,0,training
CC1=C[C@@H](CN2C1=C(C3=C(N=CN=C32)N)C4=CC5=CC=CC=C5N=C4)NC(=O)C=C,1,training
C#CCOC1=CC2=C(C=C1)N=CN=C2NC3=CC=C(C=C3)NC(=O)CCl,0,training
C1=CC=C(C=C1)C2=N/C(=C\C3=CC=CO3)/C4=NC5=CC=CC=C5N24,1,training
C1CN(CCN1)C2=NC(=C(C(=N2)Cl)C(CC3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl)Cl,1,training
CC1=C2CC3(C(CN=N3)C4=CC=CC=C4C(=O)OC)C(=O)C2=CC=C1,0,training
C1=CC(=C(C=C1C(F)(F)F)NC(=O)C/C(=N/O)/N)Cl,0,test
C1=CC=C(C=C1)C2=NC3=CC=CC=C3N=C2OCC(=O)NC4=CC=C(C=C4)Cl,0,test
CCC(=O)OC1CCN2C1=NC3=C2C(=O)C(=C(C3=O)N4CC4)C,1,training
C1=CC=C(C=C1)/C=C(\C2=CC=CC=C2)/C(=O)O,0,training
CCN1C=C(C2=NC3=CC=CC=C3N2C1=O)C(=O)OCC,0,valid
CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OCCCN)C)COCCCNCCCN,0,training
CCCCC(=O)N/N=C/C1=C(C=CC2=CC=CC=C21)O,0,training
C1=NN(C(=O)NC1=O)C2C(C(C(C(O2)CO)O)F)O,0,training
CN1CCN(CC1)C2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)[C@@H]4C[C@H]4N,0,training
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=NCCOC(=O)C5=CC=CC6=CC7=CC=CC=C7N=C65)CC[C@H]34,0,test
C1C(=NC2=CC=CC=C2NC1=O)C3=CC=CC=C3,0,training
C1=CC=C(C=C1)C(C#N)N(CCOCCOCCN(C(C#N)C2=CC=CC=C2)C(=O)C3=CC=CC4=CC=CC=C43)C(=O)C5=CC=CC6=CC=CC=C65,0,valid
C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl.[N+](=O)(O)[O-],0,training
CC1CN(C2=C1C(=C(C(=C2)C)OC(=O)C)C)C(=O)C,0,training
C1CC2C(=O)O[C@@H](N2C1)C(Cl)(Cl)Cl,0,training
COC1=CC2=C(C=C1)C3CCC(=O)CC3(C2=O)CC=C,0,training
C1=CC(=CC=C1C2C3C4=C5C(C(OC5=CC(=C4)O)C6=CC=C(C=C6)O)C7=C8C(C(OC8=CC(=C7)O)C9=CC=C(C=C9)O)C1=C3C(=CC(=C1)O)O2)O,0,training
CC\1=CC2=CC=CC=C2OC(=O)/C1=N\NC3=CC=CC=C3,0,valid
CC1=C(C(=CC=C1)/C=C/2\CC3=C(C2=O)C(=C(C=C3)C)C)C(=O)O,0,training
C[C@]12C[C@@H](NC3=CC=CC=C3N1C(=NO2)C4=CC=CC=C4)C5=CC=CC=C5,0,training
COC1=CC2=C(C=C1)C3C(CC4=CC=CC=C4O3)(CO2)O,0,test
CCN(CC)CC1=CC(=CC(=C1O)CN(CC)CC)NC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5N3C.Cl,0,training
C1CC2C(=C(C1N2C(=O)C3=CC=CC=C3)C(F)(F)F)C(F)(F)F,0,training
CCN(CC)CCCNC1=C2C3=C(C=C1)N=NN3C4=C(C2=O)C=C(C=C4)O,0,test
COC1=C(C=C(C=C1)C2=CC(C3=C(O2)C4=CC=CC=C4OC3=O)C5=CC6=C(C=C5)OCO6)OC,0,test
CC1=CC=C(C=C1)C2=NC(=NC(=N2)N3CCN(CC3)C4=CC=CC=N4)NCCOCCOCCN,0,test
CCC1=CC(=C(C(=C1Cl)C)Cl)O,0,training
C1=CC=C(C=C1)C(=O)N2C=CC3=CC=CC=C3C2(C=O)C#N,0,training
CCOC(=O)/C(=C(/C(=C/C1=CC=CC=C1Cl)/NC(=O)C2=CC=CC=C2)\O)/C#N,0,training
CC1C(C(CC(O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N(C)C)O.Cl,1,valid
CC(=O)CC12C(=NN(C(=O)N1)C)N(C(=O)N(C2=O)C)C,0,training
CCCCCCCC(=O)OCC1C(C(C(C(O1)N2C=C(C(=O)NC2=O)F)NC(=O)OCC3=CC=CC=C3)OC(=O)CCCCCCC)O,0,training
CN1CCN(CC1)CC2=C(C=CC(=C2)NC3=C4C=C(C=CC4=NC5=C3C=CC(=C5)Cl)OC)O.Cl,0,training
COC(=O)C1=C(C(=O)NC(=N1)N)C2=CC=C(C=C2)Cl,0,training
CC(=O)C(=C(C1=CC=CC=C1)C2=CC=CC=C2)C3=CC=CC=C3,0,training
C[C@H]1CC[C@]2([C@@H]1[C@@H](OC=C2C=O)OC3C(C(C(C(O3)C)O)O)O)O,0,training
CCC1(CC(C2=C(C3=C(C=C2C1C(=O)OC)C(=O)C4=C(C=CC(=C4C3=O)O)O)O)OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)OC7CCC(=O)C(O7)C)O)N(C)C)O,1,test
C1=NC2=C(N1C3C(C(C(O3)CN)O)O)N=C(NC2=O)N,0,test
CCOC(=O)C12CN(CC(C1=O)(C(OC2C3=CC=CC=C3)C4=CC=CC=C4)C(=O)OCC)C56CC7CC(C5)CC(C7)C6,0,training
CC\1=CC2=C(C(=C(C3=COC(=C23)/C1=C\4/C(=CC5=C(C(=O)C(=O)C6=COC4=C56)C(C)C)C)O)O)C(C)C,0,training
C1=CC=C(C=C1)C2=CC=C(C=C2)/C=C/C(=O)C3=CC=CC=C3,0,training
C1=CC(=C(C=C1C(=O)N)[N+](=O)[O-])Cl,0,training
COC1=CC(=CC(=C1OC)OC)C2C(C(=O)NC3=C2CCOC4=C3C=CC5=CC=CC=C54)C#N,0,test
C1C(NC2=CC3=C(C=C2C1=O)OCO3)C4=CC(=CC=C4)F,1,training
CC(C1C(=O)NC2=CC=CC=C2N1)C(=O)O,0,valid
CC\1=NN(C(=O)/C1=C\C2=CC=C(C=C2)OC)C(=O)C3=CC=C(C=C3)NC(=O)C,0,training
CCN(C1CCC(CC1)N(C)CCOC)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C#CCN4CCOCC4,0,training
CC1=CC2=C(C3=C(N2C4=CC=C(C=C4)OC)C(=O)C5=CC=CC=C5CC3)C(=C1O)CN(C)C,0,training
CC1=C(C=C(C=C1)Cl)NC(=O)C2=CC3=CC=CC=C3C=C2O,1,valid
C1=CC=C(C=C1)OC2=CC=C(C=C2)OC#N,0,training
C1=CC=C(C=C1)COCN2C3=C(C=C(C=C3)[N+](=O)[O-])C(=O)NC2=O,0,training
CC1=C2C=C[N+](=CC2=C(C3=C1NC4=CC=CC=C43)C)C.[I-],0,training
CC1=C2C(=C(C(=C1O)OC3=C(C(=C(C(=C3C)O)O)[C@H](C)CCC=C(C)C)O)[C@H](C)CCC=C(C)C)OC(=N2)C(=O)OC,0,training
CC(=NOC(=O)OC[C@@H]1C(C([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O)C,0,training
CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)CO)O)O)O)C)C)C2C1)C)C(=O)OC7C(C(C(C(O7)CO)O)O)O)C,0,training
C1=CC=C2C(=C1)C(=O)OC23C4=CC=CC=C4OC5=CC=CC=C35,0,training
COC1=C(C=C2C(=C1)C(=O)N3CCC[C@H]3C=N2)OCCCCCN4C5=CC=CC=C5N=C4C6=CC=CO6,1,training
CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C(=C(C(=C3C)O)C(=O)OC)C)C=O)O,0,training
C1=CC2=C(C=C1[N+](=O)[O-])NC(=N2)/C(=C\C(=O)O)/C3=C(C=CC(=C3)Cl)[O-],0,training
CC(C)/C(=N/OC(=O)NC1=C(C=CC(=C1)Cl)OC)/Cl,0,training
CC1=CNC2=C(C=C3C(=C12)[C@@H](CN3C(=O)C4=CC5=C(N4)C=CC(=C5)NC(=O)NC6=CC7=C(C=C6)NC(=C7)C(=O)N8C[C@H](C9=C1C(=CNC1=C(C=C98)O)C)CCl)CCl)O,0,training
COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C(=C(C(=C3O2)OC)O)OC)O)OC,0,training
C1CCC(=NN2C(=NNC2=O)CC3=CC=CC=C3)CC1,1,training
C1=C(C=C(C(=C1O)O)O)C(=O)OCC2C3C(C(C(O2)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C6=C5[C@@H]7C(=CC(=O)C(C7(O6)O)(O)O)C(=O)O3)O)O)OC(=O)C8=CC(=C(C(=C8)O)O)O,0,training
CC(C)CC1C2=CC(=C(C=C2CCN1C)OC)OC3=C4C(N(CCC4=CC(=C3OC5=C6C(N(CCC6=CC(=C5O)OC)C)CC(C)C)OC)C)CC(C)C,0,training
CC(=O)OC1CC2[C@](C=CC(=O)C2(C)C)(C3[C@@]1(C4=CCC(C4(CC3)C)[C@@H](C[C@@H](C(=O)C(C)(C)O)O)CO)C)C,0,training
